week_start,net_flow,week_end,industry,year,week,rolling_percentile
2018-12-24,1164291.2705967822,2018-12-28,食品饮料,2018,52,0.5882352941176471
2018-12-31,2034799.641303233,2019-01-04,食品饮料,2018,1,0.75
2019-01-07,1604165.5558545606,2019-01-11,食品饮料,2019,2,0.660377358490566
2019-01-14,-1409344.1302906002,2019-01-18,食品饮料,2019,3,0.24074074074074073
2019-01-21,-782030.7255510872,2019-01-25,食品饮料,2019,4,0.36363636363636365
2019-01-28,-1266340.359850466,2019-02-01,食品饮料,2019,5,0.2857142857142857
2019-02-04,1430260.333920892,2019-02-08,食品饮料,2019,6,0.631578947368421
2019-02-11,-490045.17717093974,2019-02-15,食品饮料,2019,7,0.41379310344827586
2019-02-18,-2677719.7288031224,2019-02-22,食品饮料,2019,8,0.11864406779661017
2019-02-25,1020347.7110300976,2019-03-01,食品饮料,2019,9,0.5666666666666667
2019-03-04,3785927.7773761693,2019-03-08,食品饮料,2019,10,0.9508196721311475
2019-03-11,-2699118.5808461225,2019-03-15,食品饮料,2019,11,0.11290322580645161
2019-03-18,2152146.6237018206,2019-03-22,食品饮料,2019,12,0.7777777777777778
2019-03-25,-381496.78279695986,2019-03-29,食品饮料,2019,13,0.4375
2019-04-01,427967.90277776076,2019-04-05,食品饮料,2019,14,0.5076923076923077
2019-04-08,1253363.9265140812,2019-04-12,食品饮料,2019,15,0.6060606060606061
2019-04-15,1203567.6580773802,2019-04-19,食品饮料,2019,16,0.5970149253731343
2019-04-22,923715.0977605551,2019-04-26,食品饮料,2019,17,0.5294117647058824
2019-04-29,-508860.4162749439,2019-05-03,食品饮料,2019,18,0.36231884057971014
2019-05-06,1528485.8009993327,2019-05-10,食品饮料,2019,19,0.7
2019-05-13,-2242307.5015511466,2019-05-17,食品饮料,2019,20,0.1267605633802817
2019-05-20,718090.7184645899,2019-05-24,食品饮料,2019,21,0.5138888888888888
2019-05-27,3606962.3831660897,2019-05-31,食品饮料,2019,22,0.9452054794520548
2019-06-03,2625928.8789308816,2019-06-07,食品饮料,2019,23,0.8378378378378378
2019-06-10,2363007.5171471834,2019-06-14,食品饮料,2019,24,0.8
2019-06-17,927842.8719199282,2019-06-21,食品饮料,2019,25,0.5263157894736842
2019-06-24,-2520278.1648653387,2019-06-28,食品饮料,2019,26,0.11688311688311688
2019-07-01,-334755.2688193413,2019-07-05,食品饮料,2019,27,0.41025641025641024
2019-07-08,1150084.57047119,2019-07-12,食品饮料,2019,28,0.5822784810126582
2019-07-15,-451008.6780581918,2019-07-19,食品饮料,2019,29,0.375
2019-07-22,1971117.4301517461,2019-07-26,食品饮料,2019,30,0.7654320987654321
2019-07-29,-1653564.6651222105,2019-08-02,食品饮料,2019,31,0.15853658536585366
2019-08-05,2861703.313018977,2019-08-09,食品饮料,2019,32,0.8795180722891566
2019-08-12,-1028191.5337598785,2019-08-16,食品饮料,2019,33,0.27380952380952384
2019-08-19,143376.97028734282,2019-08-23,食品饮料,2019,34,0.4588235294117647
2019-08-26,717922.2336148716,2019-08-30,食品饮料,2019,35,0.5
2019-09-02,1549932.5973961535,2019-09-06,食品饮料,2019,36,0.7011494252873564
2019-09-09,3432045.216889806,2019-09-13,食品饮料,2019,37,0.9431818181818182
2019-09-16,1706397.2814313208,2019-09-20,食品饮料,2019,38,0.7191011235955056
2019-09-23,485744.49428641517,2019-09-27,食品饮料,2019,39,0.4777777777777778
2019-09-30,480849.7973821391,2019-10-04,食品饮料,2019,40,0.4725274725274725
2019-10-07,-1148175.3195714394,2019-10-11,食品饮料,2019,41,0.2391304347826087
2019-10-14,-141352.52607341832,2019-10-18,食品饮料,2019,42,0.40860215053763443
2019-10-21,-3378457.415689517,2019-10-25,食品饮料,2019,43,0.0425531914893617
2019-10-28,-3499778.879668531,2019-11-01,食品饮料,2019,44,0.031578947368421054
2019-11-04,11723.209784592269,2019-11-08,食品饮料,2019,45,0.4375
2019-11-11,4741684.863583443,2019-11-15,食品饮料,2019,46,0.979381443298969
2019-11-18,-2257956.025216852,2019-11-22,食品饮料,2019,47,0.12244897959183673
2019-11-25,2187685.1543843034,2019-11-29,食品饮料,2019,48,0.8080808080808081
2019-12-02,1275911.519680971,2019-12-06,食品饮料,2019,49,0.64
2019-12-09,1576104.2420326907,2019-12-13,食品饮料,2019,50,0.7029702970297029
2019-12-16,-1196974.6339319118,2019-12-20,食品饮料,2019,51,0.24509803921568626
2019-12-23,-3527381.6649068003,2019-12-27,食品饮料,2019,52,0.02912621359223301
2019-12-30,523844.96206960105,2020-01-03,食品饮料,2019,1,0.5096153846153846
2020-01-06,-3578858.1230969285,2020-01-10,食品饮料,2020,2,0.028846153846153848
2020-01-13,-570408.1994743806,2020-01-17,食品饮料,2020,3,0.3269230769230769
2020-01-20,2157780.142651434,2020-01-24,食品饮料,2020,4,0.7980769230769231
2020-01-27,2009075.9248654263,2020-01-31,食品饮料,2020,5,0.7692307692307693
2020-02-03,-1158168.8535241878,2020-02-07,食品饮料,2020,6,0.25
2020-02-10,-814420.8867324825,2020-02-14,食品饮料,2020,7,0.3076923076923077
2020-02-17,-884368.4618733966,2020-02-21,食品饮料,2020,8,0.28846153846153844
2020-02-24,-201838.1037888528,2020-02-28,食品饮料,2020,9,0.40384615384615385
2020-03-02,1049976.414104013,2020-03-06,食品饮料,2020,10,0.5673076923076923
2020-03-09,2541222.9153499864,2020-03-13,食品饮料,2020,11,0.8461538461538461
2020-03-16,2464447.972335181,2020-03-20,食品饮料,2020,12,0.8365384615384616
2020-03-23,501256.17256659234,2020-03-27,食品饮料,2020,13,0.47115384615384615
2020-03-30,-121290.69633854076,2020-04-03,食品饮料,2020,14,0.41346153846153844
2020-04-06,-3460035.544285503,2020-04-10,食品饮料,2020,15,0.057692307692307696
2020-04-13,-3465597.331942252,2020-04-17,食品饮料,2020,16,0.04807692307692308
2020-04-20,576929.7047970805,2020-04-24,食品饮料,2020,17,0.5
2020-04-27,-1309541.5233487014,2020-05-01,食品饮料,2020,18,0.22115384615384615
2020-05-04,-1628162.5448221222,2020-05-08,食品饮料,2020,19,0.16346153846153846
2020-05-11,-2429889.3739513005,2020-05-15,食品饮料,2020,20,0.125
2020-05-18,-678146.8670524668,2020-05-22,食品饮料,2020,21,0.3269230769230769
2020-05-25,-1280954.5394305533,2020-05-29,食品饮料,2020,22,0.23076923076923078
2020-06-01,1234807.282535133,2020-06-05,食品饮料,2020,23,0.6442307692307693
2020-06-08,4240888.255315451,2020-06-12,食品饮料,2020,24,0.9711538461538461
2020-06-15,2372632.8695003726,2020-06-19,食品饮料,2020,25,0.8269230769230769
2020-06-22,1785040.8707217006,2020-06-26,食品饮料,2020,26,0.7403846153846154
2020-06-29,-1082263.0343475258,2020-07-03,食品饮料,2020,27,0.25961538461538464
2020-07-06,987222.2433905876,2020-07-10,食品饮料,2020,28,0.5769230769230769
2020-07-13,-1055698.3809606782,2020-07-17,食品饮料,2020,29,0.2692307692307692
2020-07-20,-219668.31150962273,2020-07-24,食品饮料,2020,30,0.40384615384615385
2020-07-27,-3982392.9307550373,2020-07-31,食品饮料,2020,31,0.0
2020-08-03,3303011.6359174894,2020-08-07,食品饮料,2020,32,0.9230769230769231
2020-08-10,2008679.7551871054,2020-08-14,食品饮料,2020,33,0.7788461538461539
2020-08-17,1440276.0086465548,2020-08-21,食品饮料,2020,34,0.6730769230769231
2020-08-24,-2261066.9696491077,2020-08-28,食品饮料,2020,35,0.125
2020-08-31,4627959.291556221,2020-09-04,食品饮料,2020,36,0.9807692307692307
2020-09-07,1940304.8322702441,2020-09-11,食品饮料,2020,37,0.75
2020-09-14,2956940.27167236,2020-09-18,食品饮料,2020,38,0.9038461538461539
2020-09-21,-880188.5596831728,2020-09-25,食品饮料,2020,39,0.28846153846153844
2020-09-28,1656255.0241444758,2020-10-02,食品饮料,2020,40,0.7019230769230769
2020-10-05,-2114801.882228261,2020-10-09,食品饮料,2020,41,0.15384615384615385
2020-10-12,2532617.6742044324,2020-10-16,食品饮料,2020,42,0.8557692307692307
2020-10-19,-3165080.8963987697,2020-10-23,食品饮料,2020,43,0.07692307692307693
2020-10-26,1705541.5953288728,2020-10-30,食品饮料,2020,44,0.7115384615384616
2020-11-02,-4574600.629811782,2020-11-06,食品饮料,2020,45,0.0
2020-11-09,-445984.4853565099,2020-11-13,食品饮料,2020,46,0.375
2020-11-16,1938045.067103608,2020-11-20,食品饮料,2020,47,0.7596153846153846
2020-11-23,-2325848.0635752375,2020-11-27,食品饮料,2020,48,0.125
2020-11-30,-2706151.7114959923,2020-12-04,食品饮料,2020,49,0.08653846153846154
2020-12-07,-219849.17897719023,2020-12-11,食品饮料,2020,50,0.41346153846153844
2020-12-14,-2032804.248262775,2020-12-18,食品饮料,2020,51,0.18269230769230768
2020-12-21,1742080.1431141822,2020-12-25,食品饮料,2020,52,0.7596153846153846
2020-12-28,-2707429.1418433413,2021-01-01,食品饮料,2020,53,0.08653846153846154
2021-01-04,-816349.1686549231,2021-01-08,食品饮料,2021,1,0.33653846153846156
2021-01-11,-3676488.041616174,2021-01-15,食品饮料,2021,2,0.019230769230769232
2021-01-18,-363396.9563892314,2021-01-22,食品饮料,2021,3,0.4326923076923077
2021-01-25,-2181081.7346227174,2021-01-29,食品饮料,2021,4,0.19230769230769232
2021-02-01,-2208984.6602166086,2021-02-05,食品饮料,2021,5,0.19230769230769232
2021-02-08,2167705.729830122,2021-02-12,食品饮料,2021,6,0.8461538461538461
2021-02-15,421794.73889742047,2021-02-19,食品饮料,2021,7,0.5096153846153846
2021-02-22,-2713352.376413262,2021-02-26,食品饮料,2021,8,0.09615384615384616
2021-03-01,1129793.61274565,2021-03-05,食品饮料,2021,9,0.6346153846153846
2021-03-08,590874.7771331454,2021-03-12,食品饮料,2021,10,0.5769230769230769
2021-03-15,959478.1173474592,2021-03-19,食品饮料,2021,11,0.6153846153846154
2021-03-22,1549158.7712158114,2021-03-26,食品饮料,2021,12,0.7211538461538461
2021-03-29,-2447060.7337477,2021-04-02,食品饮料,2021,13,0.1346153846153846
2021-04-05,2429077.40008091,2021-04-09,食品饮料,2021,14,0.8846153846153846
2021-04-12,-2561287.0139222783,2021-04-16,食品饮料,2021,15,0.125
2021-04-19,1719049.5274279916,2021-04-23,食品饮料,2021,16,0.7596153846153846
2021-04-26,-4074774.039906731,2021-04-30,食品饮料,2021,17,0.009615384615384616
2021-05-03,777567.457734328,2021-05-07,食品饮料,2021,18,0.5961538461538461
2021-05-10,990741.8632693684,2021-05-14,食品饮料,2021,19,0.6346153846153846
2021-05-17,-2459030.0534431594,2021-05-21,食品饮料,2021,20,0.15384615384615385
2021-05-24,-2897261.947900516,2021-05-28,食品饮料,2021,21,0.10576923076923077
2021-05-31,-1203583.4712879227,2021-06-04,食品饮料,2021,22,0.2980769230769231
2021-06-07,584161.5776052389,2021-06-11,食品饮料,2021,23,0.5865384615384616
2021-06-14,-2283684.1503118966,2021-06-18,食品饮料,2021,24,0.20192307692307693
2021-06-21,5823904.29922271,2021-06-25,食品饮料,2021,25,1.0
2021-06-28,952454.2106799363,2021-07-02,食品饮料,2021,26,0.625
2021-07-05,2050181.8387894304,2021-07-09,食品饮料,2021,27,0.8461538461538461
2021-07-12,818041.4200402894,2021-07-16,食品饮料,2021,28,0.6153846153846154
2021-07-19,-1620302.202743924,2021-07-23,食品饮料,2021,29,0.27884615384615385
2021-07-26,1395416.958527546,2021-07-30,食品饮料,2021,30,0.7019230769230769
2021-08-02,-3256679.8491052156,2021-08-06,食品饮料,2021,31,0.09615384615384616
2021-08-09,2735998.392437121,2021-08-13,食品饮料,2021,32,0.9326923076923077
2021-08-16,1733577.482096505,2021-08-20,食品饮料,2021,33,0.7788461538461539
2021-08-23,2254869.783725336,2021-08-27,食品饮料,2021,34,0.875
2021-08-30,-1169856.7625974198,2021-09-03,食品饮料,2021,35,0.3269230769230769
2021-09-06,-2386414.551327123,2021-09-10,食品饮料,2021,36,0.19230769230769232
2021-09-13,-248654.6670595284,2021-09-17,食品饮料,2021,37,0.46153846153846156
2021-09-20,345933.3041329656,2021-09-24,食品饮料,2021,38,0.5288461538461539
2021-09-27,471202.2427615633,2021-10-01,食品饮料,2021,39,0.5480769230769231
2021-10-04,1091178.3382561714,2021-10-08,食品饮料,2021,40,0.6730769230769231
2021-10-11,1848148.1191629958,2021-10-15,食品饮料,2021,41,0.7980769230769231
2021-10-18,3320056.5980059477,2021-10-22,食品饮料,2021,42,0.9615384615384616
2021-10-25,152700.6379052549,2021-10-29,食品饮料,2021,43,0.5
2021-11-01,1066173.7507054326,2021-11-05,食品饮料,2021,44,0.6442307692307693
2021-11-08,4485777.12451301,2021-11-12,食品饮料,2021,45,0.9711538461538461
2021-11-15,910363.1714459942,2021-11-19,食品饮料,2021,46,0.5865384615384616
2021-11-22,-2022472.0022576908,2021-11-26,食品饮料,2021,47,0.25
2021-11-29,2210260.2964315224,2021-12-03,食品饮料,2021,48,0.8653846153846154
2021-12-06,-1560474.7506547456,2021-12-10,食品饮料,2021,49,0.27884615384615385
2021-12-13,2868378.4503603377,2021-12-17,食品饮料,2021,50,0.9326923076923077
2021-12-20,2335245.753246964,2021-12-24,食品饮料,2021,51,0.8653846153846154
2021-12-27,-179345.0991571438,2021-12-31,食品饮料,2021,52,0.46153846153846156
2022-01-03,961999.4784847929,2022-01-07,食品饮料,2022,1,0.6057692307692307
2022-01-10,-368954.7939198684,2022-01-14,食品饮料,2022,2,0.40384615384615385
2022-01-17,435596.23378616804,2022-01-21,食品饮料,2022,3,0.5
2022-01-24,2295242.0289316783,2022-01-28,食品饮料,2022,4,0.8557692307692307
2022-01-31,706923.7009167059,2022-02-04,食品饮料,2022,5,0.5576923076923077
2022-02-07,2141131.371192275,2022-02-11,食品饮料,2022,6,0.8173076923076923
2022-02-14,-2636069.7600848423,2022-02-18,食品饮料,2022,7,0.11538461538461539
2022-02-21,-1307529.1137017992,2022-02-25,食品饮料,2022,8,0.28846153846153844
2022-02-28,2998284.607184807,2022-03-04,食品饮料,2022,9,0.9423076923076923
2022-03-07,-216606.38177952103,2022-03-11,食品饮料,2022,10,0.4326923076923077
2022-03-14,-1893243.294485468,2022-03-18,食品饮料,2022,11,0.25
2022-03-21,4939767.243603897,2022-03-25,食品饮料,2022,12,0.9903846153846154
2022-03-28,-2200048.522041002,2022-04-01,食品饮料,2022,13,0.21153846153846154
2022-04-04,-398850.675405508,2022-04-08,食品饮料,2022,14,0.40384615384615385
2022-04-11,-567932.063248799,2022-04-15,食品饮料,2022,15,0.38461538461538464
2022-04-18,2832793.928281605,2022-04-22,食品饮料,2022,16,0.9038461538461539
2022-04-25,223508.15613949482,2022-04-29,食品饮料,2022,17,0.4807692307692308
2022-05-02,3456669.208038231,2022-05-06,食品饮料,2022,18,0.9519230769230769
2022-05-09,-1423399.4470692463,2022-05-13,食品饮料,2022,19,0.2692307692307692
2022-05-16,4276713.464924869,2022-05-20,食品饮料,2022,20,0.9615384615384616
2022-05-23,-1818620.0173582935,2022-05-27,食品饮料,2022,21,0.2403846153846154
2022-05-30,-1399519.547617202,2022-06-03,食品饮料,2022,22,0.27884615384615385
2022-06-06,-921239.9826712729,2022-06-10,食品饮料,2022,23,0.33653846153846156
2022-06-13,-1106553.2659354655,2022-06-17,食品饮料,2022,24,0.3173076923076923
2022-06-20,1710946.2492474806,2022-06-24,食品饮料,2022,25,0.7115384615384616
2022-06-27,865243.1776697978,2022-07-01,食品饮料,2022,26,0.5769230769230769
2022-07-04,-3495557.5958204227,2022-07-08,食品饮料,2022,27,0.038461538461538464
2022-07-11,-235587.72798557044,2022-07-15,食品饮料,2022,28,0.4326923076923077
2022-07-18,3570592.085827816,2022-07-22,食品饮料,2022,29,0.9519230769230769
2022-07-25,-469067.84903299244,2022-07-29,食品饮料,2022,30,0.375
2022-08-01,-2112689.209771004,2022-08-05,食品饮料,2022,31,0.21153846153846154
2022-08-08,-3290105.09861942,2022-08-12,食品饮料,2022,32,0.038461538461538464
2022-08-15,1858296.145450506,2022-08-19,食品饮料,2022,33,0.7692307692307693
2022-08-22,-2702083.0895486237,2022-08-26,食品饮料,2022,34,0.10576923076923077
2022-08-29,-135390.47502121003,2022-09-02,食品饮料,2022,35,0.4807692307692308
2022-09-05,1495905.4454594147,2022-09-09,食品饮料,2022,36,0.6923076923076923
2022-09-12,-2098906.449566941,2022-09-16,食品饮料,2022,37,0.23076923076923078
2022-09-19,953880.1865609315,2022-09-23,食品饮料,2022,38,0.6346153846153846
2022-09-26,-544843.6343613069,2022-09-30,食品饮料,2022,39,0.38461538461538464
2022-10-03,500024.8468947264,2022-10-07,食品饮料,2022,40,0.5576923076923077
2022-10-10,-1747472.8457768594,2022-10-14,食品饮料,2022,41,0.2692307692307692
2022-10-17,1197051.3511704546,2022-10-21,食品饮料,2022,42,0.7115384615384616
2022-10-24,812834.188237884,2022-10-28,食品饮料,2022,43,0.5961538461538461
2022-10-31,245055.6863869423,2022-11-04,食品饮料,2022,44,0.5096153846153846
2022-11-07,-1790679.5445539404,2022-11-11,食品饮料,2022,45,0.25
2022-11-14,-5641489.732855761,2022-11-18,食品饮料,2022,46,0.0
2022-11-21,505516.5356011946,2022-11-25,食品饮料,2022,47,0.5673076923076923
2022-11-28,-2018889.6926544325,2022-12-02,食品饮料,2022,48,0.23076923076923078
2022-12-05,1490777.006621548,2022-12-09,食品饮料,2022,49,0.7403846153846154
2022-12-12,1461863.889210316,2022-12-16,食品饮料,2022,50,0.7307692307692307
2022-12-19,-633552.0317309648,2022-12-23,食品饮料,2022,51,0.3557692307692308
2022-12-26,1185041.40424583,2022-12-30,食品饮料,2022,52,0.7115384615384616
2023-01-02,1029416.3848269642,2023-01-06,食品饮料,2023,1,0.6730769230769231
2023-01-09,-4064823.2695666067,2023-01-13,食品饮料,2023,2,0.019230769230769232
2023-01-16,-801103.0607979813,2023-01-20,食品饮料,2023,3,0.33653846153846156
2023-01-23,269740.8198076086,2023-01-27,食品饮料,2023,4,0.4807692307692308
2023-01-30,-1002721.6726255065,2023-02-03,食品饮料,2023,5,0.3173076923076923
2023-02-06,1460365.9229055261,2023-02-10,食品饮料,2023,6,0.7307692307692307
2023-02-13,1923010.2665799197,2023-02-17,食品饮料,2023,7,0.8269230769230769
2023-02-20,-560177.6428037246,2023-02-24,食品饮料,2023,8,0.3557692307692308
2023-02-27,-1119381.9332431052,2023-03-03,食品饮料,2023,9,0.28846153846153844
2023-03-06,-2960367.156022694,2023-03-10,食品饮料,2023,10,0.057692307692307696
2023-03-13,644598.7204372035,2023-03-17,食品饮料,2023,11,0.5576923076923077
2023-03-20,-1168539.095156724,2023-03-24,食品饮料,2023,12,0.2980769230769231
2023-03-27,255834.71922104945,2023-03-31,食品饮料,2023,13,0.5
2023-04-03,545385.3966288997,2023-04-07,食品饮料,2023,14,0.5576923076923077
2023-04-10,-4647609.924762322,2023-04-14,食品饮料,2023,15,0.009615384615384616
2023-04-17,1414041.347475174,2023-04-21,食品饮料,2023,16,0.7403846153846154
2023-04-24,-3193941.728299917,2023-04-28,食品饮料,2023,17,0.0673076923076923
2023-05-01,2405851.214398211,2023-05-05,食品饮料,2023,18,0.8942307692307693
2023-05-08,-869186.5834045474,2023-05-12,食品饮料,2023,19,0.33653846153846156
2023-05-15,2267498.1711356286,2023-05-19,食品饮料,2023,20,0.8653846153846154
